sno,ID,Name,Sex,Age,Height,Weight,Country,NOC,Games,Year,Season,City,Sport,Event,Medal
50164,25814,"James E. ""Jim"" Day",M,22.0,180.0,77.0,Canada,CAN,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
50186,25824,"Gregory John ""Greg"" Dayman",M,29.0,188.0,74.0,New Zealand,NZL,1976 Summer,1976,Summer,Montreal,Hockey,Hockey Men's Hockey,Gold
50226,25840,Giliante D'Este,M,18.0,170.0,,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxed Fours,Gold
50275,25866,Jos de Amzola y Aspiza,M,26.0,,,Spain,ESP,1900 Summer,1900,Summer,Paris,Basque Pelota,Basque Pelota Men's Two-Man Teams With Cesta,Gold
50338,25904,mile Roger de Thomas de Barbarin,M,39.0,,,France,FRA,1900 Summer,1900,Summer,Paris,Shooting,Shooting Men's Trap,Gold
50391,25928,Jean De Bie,M,27.0,184.0,80.0,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Football,Football Men's Football,Gold
50487,25970,"Petrus Godefridus ""Piet"" de Brouwer",M,39.0,,,Netherlands,NED,1920 Summer,1920,Summer,Antwerpen,Archery,"Archery Men's Target Archery, 28 metres, Team",Gold
50525,25988,Henri Jhan ric Joseph Marie de Buhan,M,36.0,,,France,FRA,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's Foil, Individual",Gold
50526,25988,Henri Jhan ric Joseph Marie de Buhan,M,36.0,,,France,FRA,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's Foil, Team",Gold
50528,25988,Henri Jhan ric Joseph Marie de Buhan,M,40.0,,,France,FRA,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Foil, Team",Gold
50661,26059,Charles Pierre Frdy de Coubertin,M,49.0,,,Germany,GER,1912 Summer,1912,Summer,Stockholm,Art Competitions,Art Competitions Mixed Literature,Gold
50723,26086,Guido De Felip,M,15.0,,,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Rowing,Rowing Men's Coxed Pairs,Gold
50860,26161,"Franois ""Frans"" De Haes",M,24.0,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Weightlifting,Weightlifting Men's Featherweight,Gold
50963,26200,Bob Johannes Carolus de Jong,M,29.0,181.0,82.0,Netherlands,NED,2006 Winter,2006,Winter,Torino,Speed Skating,"Speed Skating Men's 10,000 metres",Gold
51035,26231,Edmond De Knibber,M,,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Archery,"Archery Men's Target Archery, 33 metres, Team",Gold
51036,26231,Edmond De Knibber,M,,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Archery,"Archery Men's Target Archery, 50 metres, Team",Gold
51055,26243,Gerard Pieter de Kruijff,M,34.0,,,Netherlands,NED,1924 Summer,1924,Summer,Paris,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Gold
51059,26243,Gerard Pieter de Kruijff,M,38.0,,,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Gold
51098,26259,Louis Verrant Gabriel Le Bailly de la Falaise,M,34.0,,,France,FRA,1900 Summer,1900,Summer,Paris,Fencing,"Fencing Men's Sabre, Individual",Gold
51099,26259,Louis Verrant Gabriel Le Bailly de la Falaise,M,40.0,,,France,FRA,1906 Summer,1906,Summer,Athina,Fencing,"Fencing Men's epee, Individual",Gold
51100,26259,Louis Verrant Gabriel Le Bailly de la Falaise,M,40.0,,,France,FRA,1906 Summer,1906,Summer,Athina,Fencing,"Fencing Men's epee, Team",Gold
51129,26274,Oscar De La Hoya,M,19.0,180.0,60.0,USA,USA,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Lightweight,Gold
51175,26302,Carl Marie Paul Blanchet de la Sablire,M,33.0,,,France,FRA,1928 Summer,1928,Summer,Amsterdam,Sailing,Sailing Mixed 8 metres,Gold
51234,26340,Leon De Lathouwer (-Hoogewijs),M,18.0,,,Belgium,BEL,1948 Summer,1948,Summer,London,Cycling,"Cycling Men's Road Race, Team",Gold
51356,26401,Guy Julien Ernest Delage de Luget,M,40.0,,,France,FRA,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's Foil, Team",Gold
51378,26415,Luigi De Manincor,M,26.0,,,Italy,ITA,1936 Summer,1936,Summer,Berlin,Sailing,Sailing Mixed 8 metres,Gold
51398,26429,Angelo De Martini,M,27.0,,,Italy,ITA,1924 Summer,1924,Summer,Paris,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
51413,26437,Jrme De Mayer,M,44.0,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Archery,"Archery Men's Target Archery, 33 metres, Team",Gold
51414,26437,Jrme De Mayer,M,44.0,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Archery,"Archery Men's Target Archery, 50 metres, Team",Gold
51548,26495,Teun Floris de Nooijer,M,20.0,184.0,79.0,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Men's Hockey,Gold
51549,26495,Teun Floris de Nooijer,M,24.0,184.0,79.0,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Gold
51609,26529,Luciano De Paolis,M,26.0,176.0,82.0,Italy,ITA,1968 Winter,1968,Winter,Grenoble,Bobsleigh,Bobsleigh Men's Two,Gold
51610,26529,Luciano De Paolis,M,26.0,176.0,82.0,Italy,ITA,1968 Winter,1968,Winter,Grenoble,Bobsleigh,Bobsleigh Men's Four,Gold
51644,26547,"Francesco ""Franco"" De Piccoli",M,22.0,186.0,96.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Heavyweight,Gold
51662,26557,Bernard Alexandre Georges Edmond de Pourtals,M,29.0,,,Switzerland,SUI,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 1-2 Ton,Gold
51671,26560,Hermann Alexandre de Pourtals,M,53.0,,,Switzerland,SUI,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 1-2 Ton,Gold
51697,26575,George Frederick William de Relwyskow,M,20.0,174.0,65.0,UK,GBR,1908 Summer,1908,Summer,London,Wrestling,"Wrestling Men's Lightweight, Freestyle",Gold
51778,26604,Mino De Rossi,M,21.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
51912,26677,Walter Louis Joseph de Sousa,M,27.0,,,India,IND,1948 Summer,1948,Summer,London,Hockey,Hockey Men's Hockey,Gold
52155,26804,Liam Andrew De Young,M,22.0,179.0,75.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Gold
52176,26807,Maurilio De Zolt Lisabetta,M,43.0,170.0,66.0,Italy,ITA,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold
52215,26830,"Joseph Edmund ""Joe"" Deakin",M,29.0,170.0,59.0,UK,GBR,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 3 mile, Team",Gold
52217,26832,Matt Deakin,M,24.0,193.0,90.0,USA,USA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,Gold
52229,26838,"William Henry ""Billy"" Dean",M,33.0,,,UK,GBR,1920 Summer,1920,Summer,Antwerpen,Water Polo,Water Polo Men's Water Polo,Gold
52231,26839,Christopher Colin Dean,M,25.0,180.0,73.0,UK,GBR,1984 Winter,1984,Winter,Sarajevo,Figure Skating,Figure Skating Mixed Ice Dancing,Gold
52273,26863,Harry Leopold DeBaecke,M,20.0,,,USA,USA,1900 Summer,1900,Summer,Paris,Rowing,Rowing Men's Coxed Eights,Gold
52328,26880,Rajmond Debevec,M,37.0,182.0,72.0,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Gold
52348,26888,Albert Paul Deborgies,M,21.0,,,France,FRA,1924 Summer,1924,Summer,Paris,Water Polo,Water Polo Men's Water Polo,Gold
52367,26898,"Frdrik Edouard Robert ""Fred"" Deburghgraeve",M,23.0,176.0,61.0,Belgium,BEL,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Breaststroke,Gold
52370,26900,Fernand Julien Decanali,M,23.0,,,France,FRA,1948 Summer,1948,Summer,London,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
52371,26901,Albert Decaris,M,47.0,,,France,FRA,1948 Summer,1948,Summer,London,Art Competitions,"Art Competitions Mixed Painting, Graphic Arts",Gold
52396,26921,Andreas Decker,M,23.0,195.0,96.0,Germany,GDR,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxless Fours,Gold
52397,26921,Andreas Decker,M,27.0,195.0,96.0,Germany,GDR,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxless Fours,Gold
52428,26940,Edmond Albert Dcottignies,M,30.0,171.0,66.0,France,FRA,1924 Summer,1924,Summer,Paris,Weightlifting,Weightlifting Men's Lightweight,Gold
52451,26951,"Maxime Omer Mathieu ""Max"" Omer-Dcugis",M,23.0,,,France,FRA,1906 Summer,1906,Summer,Athina,Tennis,Tennis Men's Singles,Gold
52452,26951,"Maxime Omer Mathieu ""Max"" Omer-Dcugis",M,23.0,,,France,FRA,1906 Summer,1906,Summer,Athina,Tennis,Tennis Mixed Doubles,Gold
52453,26951,"Maxime Omer Mathieu ""Max"" Omer-Dcugis",M,23.0,,,France,FRA,1906 Summer,1906,Summer,Athina,Tennis,Tennis Men's Doubles,Gold
52455,26951,"Maxime Omer Mathieu ""Max"" Omer-Dcugis",M,37.0,,,France,FRA,1920 Summer,1920,Summer,Antwerpen,Tennis,Tennis Mixed Doubles,Gold
52481,26966,"Donald Francis ""Don"" Dee",M,25.0,201.0,93.0,USA,USA,1968 Summer,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Gold
52482,26967,Oskar Deecke,M,26.0,183.0,78.0,Germany,GER,2012 Summer,2012,Summer,London,Hockey,Hockey Men's Hockey,Gold
52513,26979,Didier Dfago,M,32.0,184.0,89.0,Switzerland,SUI,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Downhill,Gold
52527,26983,Gervasio Deferr ngel,M,19.0,166.0,69.0,Spain,ESP,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Horse Vault,Gold
52531,26983,Gervasio Deferr ngel,M,23.0,166.0,69.0,Spain,ESP,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Horse Vault,Gold
52560,26993,Vincent Franois Marie Defrasne,M,28.0,174.0,63.0,France,FRA,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,Gold
52571,26996,James Frederick DeGale,M,22.0,183.0,76.0,UK,GBR,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Middleweight,Gold
52584,27003,"Richard Kempster ""Dick"" Degener",M,24.0,,,USA,USA,1936 Summer,1936,Summer,Berlin,Diving,Diving Men's Springboard,Gold
52591,27006,Rudolf Reinhold Degermark,M,21.0,,,Sweden,SWE,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Gold
52595,27009,Jean Henri Deglane,M,21.0,,,France,FRA,1924 Summer,1924,Summer,Paris,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Gold
52623,27020,Dudley Sargent DeGroot,M,24.0,189.0,,USA,USA,1924 Summer,1924,Summer,Paris,Rugby,Rugby Men's Rugby,Gold
52628,27024,Aleksandr Vladimirovich Degtyaryov,M,21.0,185.0,83.0,Russia,URS,1976 Summer,1976,Summer,Montreal,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
52910,27172,"Frederick Charles ""Charlie"" Delahey",M,22.0,,,Canada,CAN,1928 Winter,1928,Winter,Sankt Moritz,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
52942,27193,"Ronald Michael ""Ronnie"" Delany",M,21.0,184.0,75.0,Ireland,IRL,1956 Summer,1956,Summer,Melbourne,Athletics,"Athletics Men's 1,500 metres",Gold
52948,27195,Marcel Carlos Paul Gaston Delaplane (De la Plane-),M,24.0,,,France,FRA,1906 Summer,1906,Summer,Athina,Rowing,Rowing Men's Single Sculls,Gold
52964,27199,Jean Joseph Delarge,M,18.0,,,Belgium,BEL,1924 Summer,1924,Summer,Paris,Boxing,Boxing Men's Welterweight,Gold
53009,27220,Nol Jean Delberghe,M,26.0,,,France,FRA,1924 Summer,1924,Summer,Paris,Water Polo,Water Polo Men's Water Polo,Gold
53013,27223,mile Henri Delchambre,M,24.0,,,France,FRA,1900 Summer,1900,Summer,Paris,Rowing,Rowing Men's Coxed Fours,Gold
53028,27224,Stoyan Delchev,M,21.0,162.0,56.0,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Horizontal Bar,Gold
53033,27226,Louis Delcon,M,,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Archery,"Archery Men's Target Archery, 33 metres, Team",Gold
53034,27226,Louis Delcon,M,,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Archery,"Archery Men's Target Archery, 50 metres, Team",Gold
53099,27256,Carlos Francisco Delfino,M,21.0,196.0,95.0,Argentina,ARG,2004 Summer,2004,Summer,Athina,Basketball,Basketball Men's Basketball,Gold
53105,27258,Giuseppe Delfino,M,30.0,185.0,83.0,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's epee, Team",Gold
53107,27258,Giuseppe Delfino,M,35.0,185.0,83.0,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's epee, Team",Gold
53108,27258,Giuseppe Delfino,M,38.0,185.0,83.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's epee, Individual",Gold
53109,27258,Giuseppe Delfino,M,38.0,185.0,83.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's epee, Team",Gold
53125,27268,Csar Fabin Delgado Godoy,M,22.0,174.0,69.0,Argentina,ARG,2004 Summer,2004,Summer,Athina,Football,Football Men's Football,Gold
53149,27278,Jos Ral Delgado Diez,M,31.0,182.0,85.0,Cuba,CUB,1992 Summer,1992,Summer,Barcelona,Baseball,Baseball Men's Baseball,Gold
53169,27290,Ricardo Delgado Nogales,M,21.0,161.0,51.0,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Flyweight,Gold
53203,27310,Mirza Delibai,M,26.0,197.0,86.0,Serbia,YUG,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Gold
53230,27324,Giovanni Delise,M,20.0,,,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxed Fours,Gold
53240,27327,"Marcus Johannes Elizabeth Leopold ""Marc"" Delissen",M,31.0,174.0,80.0,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Men's Hockey,Gold
53331,27375,Jeroen Petrus Maria Delme,M,23.0,173.0,76.0,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Men's Hockey,Gold
53332,27375,Jeroen Petrus Maria Delme,M,27.0,173.0,76.0,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Gold
53337,27377,Gbor Lzsl Delneky,M,28.0,183.0,80.0,Hungary,HUN,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's Sabre, Team",Gold
53342,27381,"Joseph Nathaniel ""Joe"" DeLoach, Jr.",M,21.0,182.0,76.0,USA,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 200 metres,Gold
53366,27391,Frdric Delpla,M,23.0,197.0,81.0,France,FRA,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's epee, Team",Gold
53373,27395,Charles Jules Delporte,M,31.0,,,Belgium,BEL,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's epee, Individual",Gold
53514,27456,Yevgeny Aleksandrovich Dementyev,M,23.0,182.0,77.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 30 km Skiathlon,Gold
53574,27485,Mahmut Demir,M,26.0,184.0,120.0,Turkey,TUR,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Gold
53629,27504,"William ""Bill"" Demong",M,29.0,178.0,66.0,USA,USA,2010 Winter,2010,Winter,Vancouver,Nordic Combined,"Nordic Combined Men's Large Hill / 10 km, Individual",Gold
53655,27515,"Joseph Francis ""Joe"" Dempsey",M,28.0,,,USA,USA,1904 Summer,1904,Summer,St. Louis,Rowing,Rowing Men's Coxed Eights,Gold
53692,27541,Fedor Iwan den Hertog,M,22.0,183.0,76.0,Netherlands,NED,1968 Summer,1968,Summer,Mexico City,Cycling,Cycling Men's 100 kilometres Team Time Trial,Gold
53727,27558,Antoine Dnriaz,M,29.0,189.0,97.0,France,FRA,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Downhill,Gold
53883,27636,Simon John Dennis,M,24.0,200.0,95.0,UK,GBR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Gold
53943,27672,"Joseph Nicholas ""Joe"" DePietro",M,34.0,140.0,56.0,USA,USA,1948 Summer,1948,Summer,London,Weightlifting,Weightlifting Men's Bantamweight,Gold
53975,27693,"John Henry ""Rob"" Derbyshire",M,29.0,,,UK,GBR,1908 Summer,1908,Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
54034,27718,Ivan Kostiantynovych Deriuhin,M,27.0,,,Russia,URS,1956 Summer,1956,Summer,Melbourne,Modern Pentathlon,Modern Pentathlon Men's Team,Gold
54075,27743,DeMar Darnell DeRozan,M,26.0,201.0,99.0,USA,USA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Gold
54083,27747,Andr Louis Marie Derrien,M,32.0,,,France,FRA,1928 Summer,1928,Summer,Amsterdam,Sailing,Sailing Mixed 8 metres,Gold
54086,27749,Hans F. Dersch,M,24.0,188.0,74.0,USA,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
54180,27792,Chinadorai Deshmutu,M,19.0,,,India,IND,1952 Summer,1952,Summer,Helsinki,Hockey,Hockey Men's Hockey,Gold
54189,27799,"Ulise Joseph ""Pete"" Desjardins",M,21.0,,,USA,USA,1928 Summer,1928,Summer,Amsterdam,Diving,Diving Men's Springboard,Gold
54190,27799,"Ulise Joseph ""Pete"" Desjardins",M,21.0,,,USA,USA,1928 Summer,1928,Summer,Amsterdam,Diving,Diving Men's Platform,Gold
54213,27812,Joseph-tienne Desmarteau (Birtz-),M,31.0,185.0,94.0,Canada,CAN,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 56-pound Weight Throw,Gold
54230,27820,Robert Desmettre,M,22.0,,,France,FRA,1924 Summer,1924,Summer,Paris,Water Polo,Water Polo Men's Water Polo,Gold
54267,27840,Jean Sylvain Despeaux,M,20.0,,,France,FRA,1936 Summer,1936,Summer,Berlin,Boxing,Boxing Men's Middleweight,Gold
54285,27853,Marcel Cyr Desprets,M,41.0,,,France,FRA,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's epee, Team",Gold
54368,27896,Georges Henri Dtreille,M,26.0,,,France,FRA,1920 Summer,1920,Summer,Antwerpen,Cycling,"Cycling Men's Road Race, Team",Gold
54378,27900,"Robert Milan ""Bob"" Detweiler",M,21.0,,,USA,USA,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Eights,Gold
54448,27926,"Michael Aloysius ""Mike"" Devaney",M,28.0,178.0,68.0,USA,USA,1920 Summer,1920,Summer,Antwerpen,Athletics,"Athletics Men's 3,000 metres, Team",Gold
54462,27933,Charles Devendeville,M,18.0,,,France,FRA,1900 Summer,1900,Summer,Paris,Swimming,Swimming Men's Underwater Swimming,Gold
54466,27937,"Robert Humphrey Coleman ""Bob"" Devereaux",M,26.0,175.0,,USA,USA,1924 Summer,1924,Summer,Paris,Rugby,Rugby Men's Rugby,Gold
54508,27959,John Thomas Devitt,M,19.0,185.0,85.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
54509,27959,John Thomas Devitt,M,23.0,185.0,85.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 100 metres Freestyle,Gold
54522,27966,Marlon Ronald Devonish,M,28.0,183.0,76.0,UK,GBR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
54559,27980,Mikhail Talgatovich Devyatyarov,M,28.0,185.0,74.0,Russia,URS,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,Gold
54599,28004,Kazimierz Deyna,M,24.0,179.0,72.0,Poland,POL,1972 Summer,1972,Summer,Munich,Football,Football Men's Football,Gold
54634,28028,Walter Ignace D'Hondt,M,20.0,193.0,88.0,Canada,CAN,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxless Fours,Gold
54645,28032,Pierre Georges Louis Gaston d'Hugues,M,32.0,,,France,FRA,1906 Summer,1906,Summer,Athina,Fencing,"Fencing Men's epee, Team",Gold
54694,28052,Raimondo D'Inzeo,M,35.0,176.0,72.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Equestrianism,"Equestrianism Mixed Jumping, Individual",Gold
54724,28058,Giuseppe Di Capua,M,26.0,155.0,53.0,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxed Pairs,Gold
54725,28058,Giuseppe Di Capua,M,30.0,155.0,53.0,Italy,ITA,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Pairs,Gold
54738,28062,Giorgio Di Centa,M,33.0,174.0,67.0,Italy,ITA,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Gold
54740,28062,Giorgio Di Centa,M,33.0,174.0,67.0,Italy,ITA,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold
54778,28070,Roberto Di Donna,M,27.0,177.0,75.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Air Pistol, 10 metres",Gold
54806,28084,ngel Fabin Di Mara Hernndez,M,20.0,167.0,55.0,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,Gold
54839,28104,Manlio Di Rosa,M,21.0,,,Italy,ITA,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Foil, Team",Gold
54844,28104,Manlio Di Rosa,M,42.0,,,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's Foil, Team",Gold
54967,28172,Michael Constantine Diamond (Diamondopoulous-),M,24.0,174.0,75.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Shooting,Shooting Men's Trap,Gold
54968,28172,Michael Constantine Diamond (Diamondopoulous-),M,28.0,174.0,75.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Men's Trap,Gold
55094,28242,Flix Manuel Daz Guzmn,M,24.0,165.0,66.0,Dominican Republic,DOM,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Light-Welterweight,Gold
55099,28246,Giorge Daz Loren,M,21.0,186.0,77.0,Cuba,CUB,1992 Summer,1992,Summer,Barcelona,Baseball,Baseball Men's Baseball,Gold
55144,28277,Manuel Dionisio Daz Martnez,M,30.0,,,Cuba,CUB,1904 Summer,1904,Summer,St. Louis,Fencing,"Fencing Men's Foil, Team",Gold
55145,28277,Manuel Dionisio Daz Martnez,M,30.0,,,Cuba,CUB,1904 Summer,1904,Summer,St. Louis,Fencing,"Fencing Men's Sabre, Individual",Gold
55189,28308,Vasile Dba,M,21.0,182.0,86.0,Romania,ROU,1976 Summer,1976,Summer,Montreal,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",Gold
55210,28315,Viggo Valdemar Dibbern,M,19.0,,,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Gold
55218,28320,Klaus Dibiasi,M,21.0,180.0,74.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Diving,Diving Men's Platform,Gold
55220,28320,Klaus Dibiasi,M,24.0,180.0,74.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Diving,Diving Men's Platform,Gold
55222,28320,Klaus Dibiasi,M,28.0,180.0,74.0,Italy,ITA,1976 Summer,1976,Summer,Montreal,Diving,Diving Men's Platform,Gold
55231,28324,Andreas Dibowski,M,42.0,181.0,73.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
55235,28327,George Thomas DiCarlo,M,21.0,180.0,74.0,USA,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 400 metres Freestyle,Gold
55277,28347,"William Eugene ""Billy"" Dickey",M,29.0,,,USA,USA,1904 Summer,1904,Summer,St. Louis,Swimming,Swimming Men's Plunge For Distance,Gold
55289,28352,Simon Charles Dickie,M,17.0,172.0,54.0,New Zealand,NZL,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Fours,Gold
55290,28352,Simon Charles Dickie,M,21.0,172.0,54.0,New Zealand,NZL,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Eights,Gold
55312,28365,Robert Bruce Dickson,M,20.0,,,Canada,CAN,1952 Winter,1952,Winter,Oslo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
55348,28386,Valery Antonovich Didenko,M,26.0,192.0,94.0,Russia,URS,1972 Summer,1972,Summer,Munich,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
55368,28401,Nelson W. Diebel,M,21.0,183.0,84.0,USA,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 100 metres Breaststroke,Gold
55369,28401,Nelson W. Diebel,M,21.0,183.0,84.0,USA,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
55435,28431,Gottfried Diener,M,29.0,,,Switzerland,SUI,1956 Winter,1956,Winter,Cortina d'Ampezzo,Bobsleigh,Bobsleigh Men's Four,Gold
55464,28451,Eckart Diesch,M,22.0,187.0,76.0,Germany,FRG,1976 Summer,1976,Summer,Montreal,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Gold
55466,28452,Jrg Diesch,M,24.0,186.0,71.0,Germany,FRG,1976 Summer,1976,Summer,Montreal,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Gold
55476,28458,Ullrich Diener,M,25.0,189.0,83.0,Germany,GDR,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxed Fours,Gold
55478,28459,Walter Diener,M,25.0,188.0,84.0,Germany,GDR,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxed Fours,Gold
55530,28473,Wilfried Dietrich,M,26.0,184.0,118.0,Germany,GER,1960 Summer,1960,Summer,Roma,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Gold
55540,28476,George John Dietz,M,24.0,,,USA,USA,1904 Summer,1904,Summer,St. Louis,Rowing,Rowing Men's Coxless Fours,Gold
55545,28479,John A. Dietz,M,37.0,,,USA,USA,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Free Pistol, 50 yards, Team",Gold
