sno,ID,Name,Sex,Age,Height,Weight,Country,NOC,Games,Year,Season,City,Sport,Event,Medal
122305,61826,Erzsbet Kocsis (-Sri),F,31.0,170.0,60.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Handball,Handball Women's Handball,Bronze
122439,61887,"Inger Charlotte ""Lotte"" Koefoed (-Pedersen)",F,26.0,170.0,67.0,Denmark,DEN,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Quadruple Sculls,Bronze
122572,61958,Claudia Gertrud Kohde-Kilsch (-Lehmann),F,24.0,184.0,68.0,Germany,FRG,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Doubles,Bronze
122606,61977,Kara Michelle Kohler,F,21.0,188.0,82.0,USA,USA,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Quadruple Sculls,Bronze
122607,61978,Kthe Khler,F,22.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Diving,Diving Women's Platform,Bronze
122634,61988,Gisela Khler-Birkemeyer,F,28.0,162.0,60.0,Germany,GER,1960 Summer,1960,Summer,Roma,Athletics,Athletics Women's 80 metres Hurdles,Bronze
122794,62066,Melanie Kok,F,24.0,167.0,57.0,Canada,CAN,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Lightweight Double Sculls,Bronze
122803,62075,Beatrix Kkny (-Imre),F,27.0,180.0,69.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Handball,Handball Women's Handball,Bronze
122949,62147,Alevtina Pavlovna Kolchina (Leontyeva-),F,33.0,162.0,56.0,Russia,URS,1964 Winter,1964,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,Bronze
122952,62147,Alevtina Pavlovna Kolchina (Leontyeva-),F,37.0,162.0,56.0,Russia,URS,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,Bronze
122954,62147,Alevtina Pavlovna Kolchina (Leontyeva-),F,37.0,162.0,56.0,Russia,URS,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing Women's 3 x 5 kilometres Relay,Bronze
123029,62178,Nadezhda Leonidovna Kolesnikova-Ilyina,F,27.0,175.0,61.0,Russia,URS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
123204,62254,Violetta Vitalyevna Kolobova,F,25.0,176.0,64.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's epee, Team",Bronze
123221,62263,"Albertina Iosifovna ""Berta"" Kolokoltseva (Zlobina-)",F,26.0,167.0,,Russia,URS,1964 Winter,1964,Winter,Innsbruck,Speed Skating,"Speed Skating Women's 1,500 metres",Bronze
123303,62303,Mangte Chungneijang Mary Kom,F,29.0,158.0,51.0,India,IND,2012 Summer,2012,Summer,London,Boxing,Boxing Women's Flyweight,Bronze
123366,62340,Jelica Komnenovi,F,20.0,179.0,74.0,Serbia,YUG,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Bronze
123467,62386,Ami Kondo,F,21.0,156.0,48.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Extra-Lightweight,Bronze
123498,62404,Lyudmila Andreyevna Kondratyeva (-Sedykh),F,30.0,168.0,57.0,Russia,URS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
123628,62461,Rita Knig (-Rmer),F,23.0,170.0,64.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Women's Foil, Team",Bronze
123899,62591,Sofiya Yevgenyevna Konukh,F,20.0,173.0,61.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Bronze
123915,62599,Nadezhda Yefimovna Konyayeva (-Samoylova),F,25.0,167.0,58.0,Russia,URS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Women's Javelin Throw,Bronze
123934,62609,Ursula Konzett (-Gregg),F,24.0,164.0,,Liechtenstein,LIE,1984 Winter,1984,Winter,Sarajevo,Alpine Skiing,Alpine Skiing Women's Slalom,Bronze
123954,62621,"Nicole Simone ""Nicky"" Koolen (-Tellier)",F,23.0,,,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Women's Hockey,Bronze
124176,62725,Anna Korakaki,F,20.0,175.0,65.0,Greece,GRE,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Women's Air Pistol, 10 metres",Bronze
124228,62746,Danuta Kordaczuk-Wagner,F,25.0,166.0,56.0,Poland,POL,1964 Summer,1964,Summer,Tokyo,Volleyball,Volleyball Women's Volleyball,Bronze
124252,62758,Katja Koren,F,18.0,170.0,64.0,Slovenia,SLO,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Slalom,Bronze
124346,62809,Alison Jennifer Korn,F,29.0,185.0,79.0,Canada,CAN,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,Bronze
124469,62863,Mariya Viktorovna Korolyova,F,25.0,172.0,67.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Bronze
124480,62869,"Margit Korondi (Kronstein-, -Plachy, -Szalay)",F,20.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Individual All-Around,Bronze
124482,62869,"Margit Korondi (Kronstein-, -Plachy, -Szalay)",F,20.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Team Portable Apparatus,Bronze
124483,62869,"Margit Korondi (Kronstein-, -Plachy, -Szalay)",F,20.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Floor Exercise,Bronze
124486,62869,"Margit Korondi (Kronstein-, -Plachy, -Szalay)",F,20.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Balance Beam,Bronze
124499,62872,Nataliya Sergeyevna Korostelyova (Morilova-),F,28.0,162.0,55.0,Russia,RUS,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Women's Team Sprint,Bronze
124565,62905,Lisbeth Korsmo-Berg,F,28.0,160.0,56.0,Norway,NOR,1976 Winter,1976,Winter,Innsbruck,Speed Skating,"Speed Skating Women's 3,000 metres",Bronze
124569,62907,Ilona Kalyuvna Korstin,F,24.0,183.0,67.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Basketball,Basketball Women's Basketball,Bronze
124570,62907,Ilona Kalyuvna Korstin,F,28.0,183.0,67.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Women's Basketball,Bronze
124745,62985,Marina Vladimirovna Koshevaya,F,16.0,167.0,58.0,Russia,URS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 100 metres Breaststroke,Bronze
125023,63094,Annabel Kosten,F,27.0,180.0,70.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
125030,63100,"Barbara ""Brbel"" Kster (-Madaus)",F,19.0,173.0,70.0,Germany,GDR,1976 Summer,1976,Summer,Montreal,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Bronze
125044,63109,Olena Dmytrivna Kostevych,F,27.0,160.0,52.0,Ukraine,UKR,2012 Summer,2012,Summer,London,Shooting,"Shooting Women's Air Pistol, 10 metres",Bronze
125045,63109,Olena Dmytrivna Kostevych,F,27.0,160.0,52.0,Ukraine,UKR,2012 Summer,2012,Summer,London,Shooting,"Shooting Women's Sporting Pistol, 25 metres",Bronze
125074,63125,Carolina Kostner,F,26.0,169.0,60.0,Italy,ITA,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Women's Singles,Bronze
125077,63127,Isolde Kostner (-Perathoner),F,18.0,171.0,66.0,Italy,ITA,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Downhill,Bronze
125078,63127,Isolde Kostner (-Perathoner),F,18.0,171.0,66.0,Italy,ITA,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Super G,Bronze
125199,63178,Natalia Kot (-Wala),F,18.0,161.0,56.0,Poland,POL,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Team Portable Apparatus,Bronze
125214,63183,Mikako Kotani,F,22.0,164.0,53.0,Japan,JPN,1988 Summer,1988,Summer,Seoul,Synchronized Swimming,Synchronized Swimming Women's Solo,Bronze
125215,63183,Mikako Kotani,F,22.0,164.0,53.0,Japan,JPN,1988 Summer,1988,Summer,Seoul,Synchronized Swimming,Synchronized Swimming Women's Duet,Bronze
125244,63199,Rosemarie Kother-Gabriel,F,20.0,160.0,50.0,Germany,GDR,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 200 metres Butterfly,Bronze
125273,63214,Olga Ivanovna Kotlyarova,F,24.0,180.0,66.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
125286,63221,Tatyana Vladimirovna Kotova,F,23.0,182.0,59.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Long Jump,Bronze
125287,63221,Tatyana Vladimirovna Kotova,F,27.0,182.0,59.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's Long Jump,Bronze
125345,63248,Ditte Kotzian,F,29.0,178.0,62.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Diving,Diving Women's Synchronized Springboard,Bronze
125570,63367,gnes Kovcs,F,15.0,178.0,63.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 200 metres Breaststroke,Bronze
125600,63378,Edit Kovcs,F,22.0,162.0,56.0,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Women's Foil, Team",Bronze
125601,63378,Edit Kovcs,F,26.0,162.0,56.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Women's Foil, Team",Bronze
125603,63378,Edit Kovcs,F,34.0,162.0,56.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Women's Foil, Team",Bronze
125720,63423,Annamria Kovcs-Tth,F,23.0,164.0,58.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's Pentathlon,Bronze
125844,63484,Mria Kvi-Zalai (-Kocsis),F,27.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Team Portable Apparatus,Bronze
125891,63507,Justyna Kowalczyk,F,23.0,173.0,59.0,Poland,POL,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,Bronze
125896,63507,Justyna Kowalczyk,F,27.0,173.0,59.0,Poland,POL,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Women's 15 km Skiathlon,Bronze
126046,63572,Yelizaveta Aleksandrovna Kozhevnikova,F,20.0,166.0,59.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Freestyle Skiing,Freestyle Skiing Women's Moguls,Bronze
126117,63596,Anna A. Kozlova,F,31.0,177.0,62.0,USA,USA,2004 Summer,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Women's Duet,Bronze
126118,63596,Anna A. Kozlova,F,31.0,177.0,62.0,USA,USA,2004 Summer,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
126189,63621,Valentyna Vasylivna Kozyr (-Avilova),F,18.0,170.0,68.0,Russia,URS,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's High Jump,Bronze
126258,63664,Karen Kraft (-Rigsby),F,31.0,177.0,71.0,USA,USA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxless Pairs,Bronze
126273,63673,Annike Berit Krahn,F,23.0,173.0,61.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Bronze
126305,63691,Steffi Krker (-Biskupek),F,16.0,156.0,43.0,Germany,GDR,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Team All-Around,Bronze
126311,63691,Steffi Krker (-Biskupek),F,20.0,156.0,43.0,Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Team All-Around,Bronze
126314,63691,Steffi Krker (-Biskupek),F,20.0,156.0,43.0,Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Uneven Bars,Bronze
126463,63767,Natella Arkhipovna Krasnikova,F,26.0,160.0,60.0,Russia,URS,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Women's Hockey,Bronze
126549,63818,Alanna Kraus (-Handley),F,24.0,165.0,60.0,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Bronze
126554,63819,Angelika Kraus,F,18.0,178.0,65.0,Germany,FRG,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
126564,63825,"Katharina Anna ""Kthe"" Krau",F,29.0,176.0,72.0,Germany,GER,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Women's 100 metres,Bronze
126623,63857,Roswitha Krause,F,30.0,175.0,74.0,Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Women's Handball,Bronze
126626,63858,Sigrun Krause (-Filbrich),F,22.0,159.0,50.0,Germany,GDR,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Bronze
126641,63864,Silke Kraushaar (-Pielach),F,31.0,177.0,66.0,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Luge,Luge Women's Singles,Bronze
126665,63872,Virginia Kravarioti,F,24.0,166.0,69.0,Greece,GRE,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Women's Three Person Keelboat,Bronze
126836,63946,Marion Kreiner,F,28.0,170.0,61.0,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Snowboarding,Snowboarding Women's Parallel Giant Slalom,Bronze
126881,63968,Mitzi Patricia Kremer (-Tighe),F,20.0,178.0,68.0,USA,USA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
126953,64007,"Waltraud Kretzschmar (Hermann-, -Czelake)",F,32.0,168.0,73.0,Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Women's Handball,Bronze
127021,64039,Marianne Kriel,F,24.0,,,South Africa,RSA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 100 metres Backstroke,Bronze
127156,64109,Veronica Egebakken Kristiansen,F,26.0,175.0,68.0,Norway,NOR,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Bronze
127242,64153,Yelena Anatolyevna Krivoshey,F,19.0,172.0,45.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze
127338,64194,Sara Krnji,F,25.0,193.0,83.0,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Bronze
127401,64226,Lyudmila Vasilyevna Krokhina,F,22.0,172.0,85.0,Russia,URS,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Coxed Fours,Bronze
127512,64268,Sari Kristiina Krooks (-Newcomb),F,30.0,161.0,53.0,Finland,FIN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
127615,64327,Hannah Krger,F,27.0,173.0,67.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Bronze
127623,64335,Katrin Krger (-Mietzner),F,21.0,183.0,84.0,Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Women's Handball,Bronze
127650,64349,Olena Yevhenivna Kruhlova (-Sydorenko),F,18.0,171.0,60.0,Russia,URS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
127712,64381,Krystyna Krupa (Malinowska-),F,25.0,176.0,70.0,Poland,POL,1964 Summer,1964,Summer,Tokyo,Volleyball,Volleyball Women's Volleyball,Bronze
127713,64381,Krystyna Krupa (Malinowska-),F,29.0,176.0,70.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Volleyball,Volleyball Women's Volleyball,Bronze
127775,64407,Ninel Vasilyevna Krutova (Bezzabotnova-),F,34.0,156.0,54.0,Russia,URS,1960 Summer,1960,Summer,Roma,Diving,Diving Women's Platform,Bronze
127838,64431,Lidiya Yevgenyevna Krylova,F,25.0,140.0,40.0,Russia,URS,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Coxed Fours,Bronze
127860,64441,Mariya Yevgenyevna Kryuchkova,F,16.0,150.0,39.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Team All-Around,Bronze
127964,64480,Magorzata Ksikiewicz (-Kubka),F,25.0,165.0,55.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Bronze
128290,64592,Nataliya Aleksandrovna Kuchinskaya (-Kotlyar),F,19.0,158.0,48.0,Russia,URS,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Individual All-Around,Bronze
128292,64592,Nataliya Aleksandrovna Kuchinskaya (-Kotlyar),F,19.0,158.0,48.0,Russia,URS,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Floor Exercise,Bronze
128603,64749,Ellen Marchien Kuipers (-Dubbeldam),F,25.0,,,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Women's Hockey,Bronze
128630,64760,Virpi Katriina Kuitunen (-Sarasvuo),F,29.0,174.0,65.0,Finland,FIN,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Women's Team Sprint,Bronze
128633,64760,Virpi Katriina Kuitunen (-Sarasvuo),F,33.0,174.0,65.0,Finland,FIN,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Bronze
128684,64781,Galina Alekseyevna Kukleva,F,29.0,176.0,66.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Bronze
128721,64799,Galina Alekseyevna Kulakova,F,25.0,160.0,57.0,Russia,URS,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing Women's 3 x 5 kilometres Relay,Bronze
128726,64799,Galina Alekseyevna Kulakova,F,33.0,160.0,57.0,Russia,URS,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,Bronze
128771,64817,Irina Mikhaylovna Kulesha,F,26.0,163.0,75.0,Belarus,BLR,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Women's Heavyweight,Bronze
128952,64922,Astrid Kumbernuss,F,30.0,186.0,89.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Shot Put,Bronze
129065,64985,Kornelia Kunisch (Elbe-),F,20.0,172.0,71.0,Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Women's Handball,Bronze
129194,65033,Claudia Knzel-Nystad,F,36.0,168.0,58.0,Germany,GER,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Bronze
129214,65044,Kuo Hsing-Chun,F,22.0,157.0,58.0,Taiwan,TPE,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Lightweight,Bronze
129218,65048,Kuo Yi-Hang,F,25.0,166.0,75.0,Taiwan,TPE,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Women's Heavyweight,Bronze
129238,65059,Ursula Kper (-Stille),F,22.0,180.0,75.0,Germany,GER,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
129244,65060,Courtney Anne Kupets (-Carter),F,18.0,154.0,52.0,USA,USA,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Uneven Bars,Bronze
129275,65078,Olga Vitalyevna Kuragina (Nemogayeva-),F,21.0,170.0,57.0,Russia,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's Pentathlon,Bronze
129407,65144,Kateina Krkov-Emmons,F,20.0,165.0,53.0,Czech Republic,CZE,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Women's Air Rifle, 10 metres",Bronze
129517,65199,Amanda Maria Kurtovic,F,25.0,175.0,71.0,Norway,NOR,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Bronze
129552,65222,Kie Kusakabe,F,21.0,160.0,57.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Lightweight,Bronze
129733,65311,Nataliya Anatolyevna Kutuzova,F,25.0,178.0,63.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Bronze
129809,65354,Marina Vyacheslavovna Kuzina,F,23.0,195.0,86.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Women's Basketball,Bronze
129811,65355,Svetlana Vladimirovna Kuzina,F,25.0,165.0,62.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Bronze
129960,65424,Nataliya Yuryevna Kuzyutina,F,27.0,160.0,52.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Half-Lightweight,Bronze
130054,65461,Petra Kvitov,F,26.0,183.0,70.0,Czech Republic,CZE,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Singles,Bronze
130058,65464,Khatuna Kvrivishvili-Lorig,F,18.0,170.0,64.0,Russia,EUN,1992 Summer,1992,Summer,Barcelona,Archery,Archery Women's Team,Bronze
130081,65477,Michelle Wingshan Kwan (-Pell),F,21.0,157.0,49.0,USA,USA,2002 Winter,2002,Winter,Salt Lake City,Figure Skating,Figure Skating Women's Singles,Bronze
130099,65484,"Maria Jadwiga Kwaniewska (-Trytko, -Komiska, -Maleszewska)",F,22.0,165.0,56.0,Poland,POL,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Women's Javelin Throw,Bronze
130192,65528,Kye Sun-Hui,F,21.0,158.0,60.0,North Korea,PRK,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Half-Lightweight,Bronze
130205,65535,Kaylyn McKenzie Kyle,F,23.0,173.0,61.0,Canada,CAN,2012 Summer,2012,Summer,London,Football,Football Women's Football,Bronze
130278,65564,Olha Oleksandrivna Kyrychenko (-Pankratova),F,16.0,,,Russia,EUN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
130353,65616,Emma Kriistina Laaksonen-Terho,F,16.0,159.0,60.0,Finland,FIN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
130356,65616,Emma Kriistina Laaksonen-Terho,F,28.0,159.0,60.0,Finland,FIN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
130417,65652,Stephanie Lynn Marie Labb,F,29.0,178.0,53.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,Bronze
130444,65670,Yurisel Laborde Duanes,F,24.0,167.0,78.0,Cuba,CUB,2004 Summer,2004,Summer,Athina,Judo,Judo Women's Half-Heavyweight,Bronze
130552,65730,Karen Vilhelmine Lachmann,F,36.0,,,Denmark,DEN,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Women's Foil, Individual",Bronze
130826,65863,"Catharina Bernadetta Jacoba ""Tineke"" Lagerberg",F,19.0,150.0,55.0,Netherlands,NED,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 400 metres Freestyle,Bronze
131369,66120,Kim Lamarre,F,25.0,165.0,54.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Women's Slopestyle,Bronze
131672,66266,Jennifer Frances Lamy (-Frank),F,19.0,173.0,60.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's 200 metres,Bronze
131817,66337,Ghislaine Landry,F,28.0,163.0,65.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Bronze
132047,66456,Lucyna Langer (-Kaek),F,24.0,167.0,55.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 100 metres Hurdles,Bronze
132206,66535,Sanna Kristiina Lankosaari,F,19.0,162.0,63.0,Finland,FIN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
132210,66536,Sonia May Lannaman (-Garmston),F,24.0,165.0,57.0,UK,GBR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
132319,66597,Sandra Laoura,F,25.0,167.0,60.0,France,FRA,2006 Winter,2006,Winter,Torino,Freestyle Skiing,Freestyle Skiing Women's Moguls,Bronze
132357,66619,Nataliya Yuryevna Lapitskaya (-Tsygankova),F,26.0,176.0,68.0,Russia,URS,1988 Summer,1988,Summer,Seoul,Handball,Handball Women's Handball,Bronze
132391,66638,Bernice Ruth Lapp (-Squier),F,18.0,,,USA,USA,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
132537,66714,Yekaterina Alekseyevna Larionova,F,22.0,158.0,63.0,Kazakhstan,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Middleweight, Freestyle",Bronze
132551,66721,Larissa Frana Maestrini,F,30.0,174.0,68.0,Brazil,BRA,2012 Summer,2012,Summer,London,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Bronze
132802,66847,Tonje Larsen,F,25.0,184.0,72.0,Norway,NOR,2000 Summer,2000,Summer,Sydney,Handball,Handball Women's Handball,Bronze
132826,66860,"Christine ""Chris"" Larson Mason",F,28.0,175.0,61.0,USA,USA,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Women's Hockey,Bronze
132828,66861,Jordan Quinn Larson-Burbach,F,29.0,188.0,75.0,USA,USA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Bronze
132924,66906,Maria Linda Larsson,F,22.0,153.0,57.0,Sweden,SWE,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
133021,66953,Irina Lashko (-Furler-),F,31.0,163.0,50.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Diving,Diving Women's Synchronized Springboard,Bronze
133068,66981,Riitta-Liisa Lassila-Roponen,F,31.0,161.0,54.0,Finland,FIN,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Bronze
133156,67026,Brigitte Latrille-Gaudin,F,26.0,174.0,55.0,France,FRA,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Women's Foil, Team",Bronze
133167,67032,"Victoria Jane ""Vicky"" Latta",F,45.0,,,New Zealand,NZL,1996 Summer,1996,Summer,Atlanta,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
